CMTE_ID,CMTE_NM,CMTE_ST1,CMTE_ST2,CMTE_CITY,CMTE_ST,CMTE_ZIP,CAND_ID,CAND_NM,RPT_YR,RPT_TP,TERM_RPT_FLAG,AMNDT_IND,RECEIPT_DT,CVG_START_DT,CVG_END_DT,RPT_PGI,COH_BOP,TTL_RECEIPTS_SUM_PAGE_PER,SUBTTL_SUM_PAGE_PER,TTL_DISB_SUM_PAGE_PER,COH_COP,DEBTS_OWED_TO_CMTE,DEBTS_OWED_BY_CMTE,EXP_SUBJECT_LIMITS,NET_CONTB_SUM_PAGE_PER,NET_OP_EXP_SUM_PAGE_PER,FED_FUNDS_PER,INDV_CONTB_PER,POL_PTY_CMTE_CONTB_PER,OTHER_POL_CMTE_CONTB_PER,CAND_CONTB_PER,TTL_CONTB_PER,TRANF_FROM_AFFILATED_CMTE_PER,LOANS_RECEIVED_FROM_CAND_PER,OTHER_LOANS_RECEIVED_PER,TTL_LOANS_RECEIVED_PER,OFFSETS_TO_OP_EXP_PER,OFFSETS_TO_FNDRSG_EXP_PER,OFFSETS_TO_LEGAL_ACCTG_PER,TTL_OFFSETS_TO_OP_EXP_PER,OTHER_RECEIPTS_PER,TTL_RECEIPTS_PER,OP_EXP_PER,TRANF_TO_OTHER_AUTH_CMTE_PER,FNDRSG_DISB_PER,EXEMPT_LEGAL_ACCTG_DISB_PER,REPYMTS_LOANS_MADE_BY_CAND_PER,REPYMTS_OTHER_LOANS_PER,TTL_LOAN_REPYMTS_MADE_PER,REF_INDV_CONTB_PER,REF_POL_PTY_CMTE_CONTB_PER,REF_OTHER_POL_CMTE_CONTB_PER,TTL_CONTB_REF_PER,OTHER_DISB_PER,TTL_DISB_PER,ITEMS_ON_HAND_LIQUIDATED,TTL_PER,FED_FUNDS_YTD,INDV_CONTB_YTD,POL_PTY_CMTE_CONTB_YTD,OTHER_POL_CMTE_CONTB_YTD,CAND_CONTB_YTD,TTL_CONTB_YTD,TRANF_FROM_AFFILIATED_CMTE_YTD,LOANS_RECEIVED_FROM_CAND_YTD,OTHER_LOANS_RECEIVED_YTD,TTL_LOANS_RECEIVED_YTD,OFFSETS_TO_OP_EXP_YTD,OFFSETS_TO_FNDRSG_EXP_YTD,OFFSETS_TO_LEGAL_ACCTG_YTD,TTL_OFFSETS_TO_OP_EXP_YTD,OTHER_RECEIPTS_YTD,TTL_RECEIPTS_YTD,OP_EXP_YTD,TRANF_TO_OTHER_AUTH_CMTE_YTD,FNDRSG_DISB_YTD,EXEMPT_LEGAL_ACCTG_DISB_YTD,REPYMTS_LOANS_MADE_CAND_YTD,REPYMTS_OTHER_LOANS_YTD,TTL_LOAN_REPYMTS_MADE_YTD,REF_INDV_CONTB_YTD,REF_POL_PTY_CMTE_CONTB_YTD,REF_OTHER_POL_CMTE_CONTB_YTD,TTL_CONTB_REF_YTD,OTHER_DISB_YTD,TTL_DISB_YTD,TTL_YTD,TRES_SIGN_NM,TRES_SIGN_DT,FILE_NUM
C00700609,"COMMITTEE FOR PEACE, JUSTICE, AND MIKE GRAVEL","15 PARK AVE","","ARDSLEY","NY","10502","P00011254","GRAVEL, MAURICE ROBERT",2020,"Q1",,N,15-APR-20,01-JAN-20,31-MAR-20,,12191.05,0,12191.05,9646.7,2544.35,0,0,0,0,9646.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9646.7,0,0,0,0,0,0,0,0,0,0,0,9646.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9646.7,0,0,0,0,0,0,0,0,0,0,0,9646.7,0,"MAGOWAN, HENRY",15-APR-20,1400567
C00700609,"COMMITTEE FOR PEACE, JUSTICE, AND MIKE GRAVEL","15 PARK AVE","","ARDSLEY","NY","10502","P00011254","GRAVEL, MAURICE ROBERT",2019,"Q2",,N,15-JUL-19,01-APR-19,30-JUN-19,,0,209260.76,209260.76,94611.63,114649.13,0,0,0,207947.41,93298.28,0,209260.76,0,0,0,209260.76,0,0,0,0,0,0,0,0,0,209260.76,93298.28,0,0,0,0,0,0,1313.35,0,0,1313.35,0,94611.63,0,0,0,209260.76,0,0,0,209260.76,0,0,0,0,0,0,0,0,0,209260.76,93298.28,0,0,0,0,0,0,1313.35,0,0,1313.35,0,94611.63,0,"MAGOWAN, HENRY",15-JUL-19,1340872
C00700609,"COMMITTEE FOR PEACE, JUSTICE, AND MIKE GRAVEL","","","","","","P00011254","GRAVEL, MAURICE ROBERT",2020,"Q3",,N,15-OCT-20,01-JUL-20,30-SEP-20,,-283.01,2242,1958.99,0,1958.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MAGOWAN, HENRY",15-OCT-20,1450231
C00700609,"COMMITTEE FOR PEACE, JUSTICE, AND MIKE GRAVEL","15 PARK AVE","","ARDSLEY","NY","10502","P00011254","GRAVEL, MAURICE ROBERT",2020,"Q2",,N,15-JUL-20,01-APR-20,30-JUN-20,,2544.35,0,2544.35,2827.36,-283.01,0,0,0,0,2827.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827.36,0,0,0,0,0,0,0,0,0,0,0,2827.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827.36,0,0,0,0,0,0,0,0,0,0,0,2827.36,0,"MAGOWAN, HENRY",15-JUL-20,1423151
C00700609,"COMMITTEE FOR PEACE, JUSTICE, AND MIKE GRAVEL","15 PARK AVE","","ARDSLEY","NY","10502","P00011254","GRAVEL, MAURICE ROBERT",2019,"Q3",,N,15-OCT-19,01-JUL-19,30-SEP-19,,0,120798.51,120798.51,134568.64,-13770.13,0,0,0,120798.51,134568.64,0,120798.51,0,0,0,120798.51,0,0,0,0,0,0,0,0,0,120798.51,134568.64,0,0,0,0,0,0,0,0,0,0,0,134568.64,0,0,0,120798.51,0,0,0,120798.51,0,0,0,0,0,0,0,0,0,120798.51,134568.64,0,0,0,0,0,0,0,0,0,0,0,134568.64,0,"MAGOWAN, HENRY",15-OCT-19,1358918
C00700609,"COMMITTEE FOR PEACE, JUSTICE, AND MIKE GRAVEL","15 PARK AVE","","ARDSLEY","NY","10502","P00011254","GRAVEL, MAURICE ROBERT",2019,"YE",,N,31-JAN-20,01-OCT-19,31-DEC-19,,16943.36,0,16943.36,10652.97,6290.39,0,0,0,0,10652.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10652.97,0,0,0,0,0,0,0,0,0,0,0,10652.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10652.97,0,0,0,0,0,0,0,0,0,0,0,10652.97,0,"MAGOWAN, HENRY",31-JAN-20,1376370
C00701698,"SWALWELL FOR AMERICA","P.O. BOX 2966","","DUBLIN","CA","94568","P00011312","SWALWELL, ERIC MICHAEL",2019,"Q3",,N,15-OCT-19,01-JUL-19,30-SEP-19,,528740.68,16311.84,545052.52,535902.37,9150.15,0,0,0,843047.07,2497546.92,0,14627.91,0,0,0,14627.91,0,0,0,0,1683.93,0,0,1683.93,0,16311.84,467327.93,20000,0,0,0,0,0,48574.44,0,0,48574.44,0,535902.37,0,0,0,892372.51,0,500,0,892872.51,1700000,0,0,0,9566.93,0,0,9566.93,0,2602439.44,2507113.85,20000,0,0,0,0,0,49825.44,0,0,49825.44,16350,2593289.29,0,"PANDELL, JEROME C.",10-OCT-19,1357668
C00701698,"SWALWELL FOR AMERICA","P.O. BOX 2966","","DUBLIN","CA","94568","P00011312","SWALWELL, ERIC MICHAEL",2019,"Q2",,N,15-JUL-19,07-FEB-19,30-JUN-19,,0,2586127.6,2586127.6,2057386.92,528740.68,0,10398.32,0,876993.6,2031902.92,0,877744.6,0,500,0,878244.6,1700000,0,0,0,7883,0,0,7883,0,2586127.6,2039785.92,0,0,0,0,0,0,1251,0,0,1251,16350,2057386.92,0,0,0,877744.6,0,500,0,878244.6,1700000,0,0,0,7883,0,0,7883,0,2586127.6,2039785.92,0,0,0,0,0,0,1251,0,0,1251,16350,2057386.92,0,"PANDELL, JEROME C.",12-JUL-19,1340976
C00701698,"SWALWELL FOR AMERICA","P.O. BOX 2966","","DUBLIN","CA","94568","P00011312","SWALWELL, ERIC MICHAEL",2019,"TER",,T,31-JAN-20,01-OCT-19,31-DEC-19,,9150.15,2417,11567.15,11567.15,0,0,0,0,847772.07,2497676.9,0,0,0,0,0,0,0,0,0,0,2417,0,0,2417,0,2417,2546.98,13745.17,0,0,0,0,0,-4725,0,0,-4725,0,11567.15,0,0,0,892372.51,0,500,0,892872.51,1700000,0,0,0,11983.93,0,0,11983.93,0,2604856.44,2509660.83,33745.17,0,0,0,0,0,45100.44,0,0,45100.44,16350,2604856.44,0,"PANDELL, JEROME C.",27-JAN-20,1376364
C00701979,"TIM RYAN FOR AMERICA","TIM RYAN FOR AMERICA, INC.","PO BOX 83142","GAITHERSBURG","MD","20883","P00011338","RYAN, TIMOTHY J.",2019,"Q2",,A,12-JUL-19,01-APR-19,30-JUN-19,,0,889398.86,889398.86,554340.54,335058.32,0,0,0,876035.6,534141.98,0,864758.68,0,24506.18,0,889264.86,0,0,0,0,134,0,0,134,0,889398.86,534275.98,6285.3,0,0,0,0,0,12729.26,0,500,13229.26,550,554340.54,0,0,0,864758.68,0,24506.18,0,889264.86,0,0,0,0,134,0,0,134,0,889398.86,534275.98,6285.3,0,0,0,0,0,12729.26,0,500,13229.26,550,554340.54,0,"SPACE, ZACHARY T.",17-JUL-19,1341728
C00701979,"TIM RYAN FOR AMERICA","TIM RYAN FOR AMERICA, INC.","PO BOX 83142","GAITHERSBURG","MD","20883","P00011338","RYAN, TIMOTHY J.",2019,"YE",,N,30-DEC-19,01-OCT-19,31-DEC-19,,158348.92,26116.52,184465.44,184161.68,303.76,0,0,0,1318567.05,1293389.24,0,23934.58,0,1750,0,25684.58,0,0,0,0,431.94,0,0,431.94,0,26116.52,163271.33,16893.75,0,0,0,0,0,3996.6,0,0,3996.6,0,184161.68,0,0,0,1285074.27,0,55606.18,0,1340680.45,0,0,0,0,565.94,0,0,565.94,0,1341246.39,1293955.18,23179.05,0,0,0,0,0,21613.4,0,500,22113.4,1700,1340947.63,0,"RYAN, ALLEN",30-DEC-19,1367998
C00701979,"TIM RYAN FOR AMERICA","TIM RYAN FOR AMERICA, INC.","PO BOX 83142","GAITHERSBURG","MD","20883","P00011338","RYAN, TIMOTHY J.",2020,"TER",,T,31-DEC-19,01-JAN-20,01-JAN-20,,303.76,0,303.76,0,303.76,0,0,0,1318567.05,1293389.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285074.27,0,55606.18,0,1340680.45,0,0,0,0,565.94,0,0,565.94,0,1341246.39,1293955.18,23179.05,0,0,0,0,0,21613.4,0,500,22113.4,1700,1340947.63,0,"RYAN, ALLEN",31-DEC-19,1368113
C00701979,"TIM RYAN FOR AMERICA","TIM RYAN FOR AMERICA, INC.","PO BOX 83142","GAITHERSBURG","MD","20883","P00011338","RYAN, TIMOTHY J.",2019,"Q3",,N,15-OCT-19,01-JUL-19,30-SEP-19,,335058.32,425731.01,760789.33,602440.41,158348.92,0,28225.21,0,1296884.07,1130549.85,0,396381.01,0,29350,0,425731.01,0,0,0,0,0,0,0,0,0,425731.01,596407.87,0,0,0,0,0,0,4882.54,0,0,4882.54,1150,602440.41,0,0,0,1261139.69,0,53856.18,0,1314995.87,0,0,0,0,134,0,0,134,0,1315129.87,1130683.85,6285.3,0,0,0,0,0,17611.8,0,500,18111.8,1700,1156780.95,0,"SPACE, ZACHARY T.",15-OCT-19,1358899
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2020,"M9",,N,17-SEP-20,01-AUG-20,31-AUG-20,,12134.14,0,12134.14,70,12064.14,0,0,0,6695512.92,7319210.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,6795438.72,0,4807,2800,6803045.72,700000,0,0,0,17349.78,0,0,17349.78,0,7520395.5,7336560.5,55401.46,0,0,0,0,0,107532.8,0,0,107532.8,8836.6,7508331.36,0,"RODRIGUEZ, ROSEMARY",17-SEP-20,1438805
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2019,"YE",,A,31-JAN-20,01-OCT-19,31-DEC-19,,1857708.33,1237578.59,3095286.92,2577728.43,517558.49,0,0,0,6131684.64,6305289.55,0,1232734.85,0,0,0,1232734.85,0,0,0,0,4843.74,0,0,4843.74,0,1237578.59,2571602.43,0,0,0,0,0,0,5626,0,0,5626,500,2577728.43,0,0,0,6137403.64,0,4807,2800,6145010.64,700000,0,0,0,8742.13,0,0,8742.13,0,6853752.77,6314031.68,0,0,0,0,0,0,13326,0,0,13326,8836.6,6336194.28,0,"RODRIGUEZ, ROSEMARY",06-JUL-20,1416888
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2019,"Q3",,A,15-OCT-19,01-JUL-19,30-SEP-19,,2193245.01,2109205.72,4302450.73,2444742.4,1857708.33,0,0,0,4904575.79,3738530.86,0,2103582.33,0,1725,0,2105307.33,0,0,0,0,3898.39,0,0,3898.39,0,2109205.72,2433705.8,0,0,0,0,0,0,3900,0,0,3900,7136.6,2444742.4,0,0,0,4904668.79,0,4807,2800,4912275.79,700000,0,0,0,3898.39,0,0,3898.39,0,5616174.18,3742429.25,0,0,0,0,0,0,7700,0,0,7700,8336.6,3758465.85,0,"RODRIGUEZ, ROSEMARY",05-JUL-20,1416743
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2019,"Q2",,A,15-JUL-19,01-APR-19,30-JUN-19,,0,3506968.46,3506968.46,1313723.45,2193245.01,0,0,0,2803168.46,1308723.45,0,2801086.46,0,3082,2800,2806968.46,700000,0,0,0,0,0,0,0,0,3506968.46,1308723.45,0,0,0,0,0,0,3800,0,0,3800,1200,1313723.45,0,0,0,2801086.46,0,3082,2800,2806968.46,700000,0,0,0,0,0,0,0,0,3506968.46,1308723.45,0,0,0,0,0,0,3800,0,0,3800,1200,1313723.45,0,"RODRIGUEZ, ROSEMARY",02-JUL-20,1416042
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2020,"M8",,N,20-AUG-20,01-JUL-20,31-JUL-20,,12192.14,0,12192.14,58,12134.14,0,0,0,6695512.92,7319140.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,6795438.72,0,4807,2800,6803045.72,700000,0,0,0,17349.78,0,0,17349.78,0,7520395.5,7336490.5,55401.46,0,0,0,0,0,107532.8,0,0,107532.8,8836.6,7508261.36,0,"RODRIGUEZ, ROSEMARY",20-AUG-20,1433761
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2020,"M7",,A,20-JUL-20,01-JUN-20,30-JUN-20,,10672.81,4519.78,15192.59,3000.45,12192.14,0,0,0,6695512.92,7319082.72,0,0,0,0,0,0,0,0,0,0,4519.78,0,0,4519.78,0,4519.78,3000.45,0,0,0,0,0,0,0,0,0,0,0,3000.45,0,0,0,6795438.72,0,4807,2800,6803045.72,700000,0,0,0,17349.78,0,0,17349.78,0,7520395.5,7336432.5,55401.46,0,0,0,0,0,107532.8,0,0,107532.8,8836.6,7508203.36,0,"RODRIGUEZ, ROSEMARY",17-AUG-20,1432761
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2020,"M6",,A,20-JUN-20,01-MAY-20,31-MAY-20,,11832.84,1063.57,12896.41,2223.6,10672.81,0,0,0,6695512.92,7320602.05,0,0,0,0,0,0,0,0,0,0,1063.57,0,0,1063.57,0,1063.57,1748.6,0,0,0,0,0,0,475,0,0,475,0,2223.6,0,0,0,6795438.72,0,4807,2800,6803045.72,700000,0,0,0,12830,0,0,12830,0,7515875.72,7333432.05,55401.46,0,0,0,0,0,107532.8,0,0,107532.8,8836.6,7505202.91,0,"RODRIGUEZ, ROSEMARY",17-AUG-20,1432759
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2020,"M5",,A,20-MAY-20,01-APR-20,30-APR-20,,171295.46,499,171794.46,159961.62,11832.84,0,0,0,6695987.92,7319917.02,0,0,0,0,0,0,0,0,0,0,499,0,0,499,0,499,11458.36,55401.46,0,0,0,0,0,93101.8,0,0,93101.8,0,159961.62,0,0,0,6795438.72,0,4807,2800,6803045.72,700000,0,0,0,11766.43,0,0,11766.43,0,7514812.15,7331683.45,55401.46,0,0,0,0,0,107057.8,0,0,107057.8,8836.6,7502979.31,0,"RODRIGUEZ, ROSEMARY",17-AUG-20,1432754
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2020,"M4",,A,20-APR-20,01-MAR-20,31-MAR-20,,217077.67,112,217189.67,45894.21,171295.46,0,0,0,6789089.72,7308957.66,0,0,0,0,0,0,0,0,0,0,112,0,0,112,0,112,45894.21,0,0,0,0,0,0,0,0,0,0,0,45894.21,0,0,0,6795438.72,0,4807,2800,6803045.72,700000,0,0,0,11267.43,0,0,11267.43,0,7514313.15,7320225.09,0,0,0,0,0,0,13956,0,0,13956,8836.6,7343017.69,0,"RODRIGUEZ, ROSEMARY",12-AUG-20,1431830
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2020,"M2",,A,21-FEB-20,01-JAN-20,31-JAN-20,,517558.49,460388.72,977947.21,565799.77,412147.44,0,0,0,6591643.36,6870659.32,0,460388.72,0,0,0,460388.72,0,0,0,0,0,0,0,0,0,460388.72,565369.77,0,0,0,0,0,0,430,0,0,430,0,565799.77,0,0,0,6597792.36,0,4807,2800,6605399.36,700000,0,0,0,8742.13,0,0,8742.13,0,7314141.49,6879401.45,0,0,0,0,0,0,13756,0,0,13756,8836.6,6901994.05,0,"RODRIGUEZ, ROSEMARY",28-JUL-20,1428975
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2020,"M3",,A,20-MAR-20,01-FEB-20,29-FEB-20,,412147.44,200059.66,612207.1,395129.43,217077.67,0,0,0,6789089.72,7263175.45,0,197646.36,0,0,0,197646.36,0,0,0,0,2413.3,0,0,2413.3,0,200059.66,394929.43,0,0,0,0,0,0,200,0,0,200,0,395129.43,0,0,0,6795438.72,0,4807,2800,6803045.72,700000,0,0,0,11155.43,0,0,11155.43,0,7514201.15,7274330.88,0,0,0,0,0,0,13956,0,0,13956,8836.6,7297123.48,0,"RODRIGUEZ, ROSEMARY",07-AUG-20,1431151
C00705186,"BENNET FOR AMERICA","PO BOX 44494","","DENVER","CO","80202","P00011833","BENNET, MICHAEL F.",2020,"M10",,N,20-OCT-20,01-SEP-20,30-SEP-20,,12064.14,0,12064.14,1545.5,10518.64,0,0,0,6695512.92,7320766.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545.5,0,0,0,0,0,0,0,0,0,0,0,1545.5,0,0,0,6795438.72,0,4807,2800,6803045.72,700000,0,0,0,17349.78,0,0,17349.78,0,7520395.5,7338116,55401.46,0,0,0,0,0,107532.8,0,0,107532.8,8836.6,7509886.86,0,"RODRIGUEZ, ROSEMARY",20-OCT-20,1456855
C00704510,"SETH MOULTON FOR AMERICA, INC.","PO BOX 2013","","SALEM","MA","01970","P00011866","MOULTON, SETH",2019,"Q3",,N,15-OCT-19,01-JUL-19,30-SEP-19,,724377.72,306774.3,1031152.02,971718.67,59433.35,0,182328.2,0,1473588.13,1702630.95,0,248980.95,0,0,0,248980.95,7462.31,40000,0,40000,10331.04,0,0,10331.04,0,306774.3,652956.19,295988.63,0,0,0,0,0,21323.85,0,0,21323.85,1450,971718.67,0,0,0,1497325.26,0,0,0,1497325.26,692212.31,40000,0,40000,17237.49,0,0,17237.49,2.49,2246777.55,1719868.44,295988.63,0,0,0,0,0,23737.13,0,0,23737.13,147750,2187344.2,0,"TATTRIE, DARRYL",15-OCT-19,1357661
C00704510,"SETH MOULTON FOR AMERICA, INC.","PO BOX 2013","","SALEM","MA","01970","P00011866","MOULTON, SETH",2020,"M10",,N,15-OCT-20,01-SEP-20,30-SEP-20,,644.58,32403.62,33048.2,30905.77,2142.43,0,174342.8,0,1432218.93,1767919.55,0,650,0,0,0,650,31753.62,0,0,0,0,0,0,0,0,32403.62,30905.77,0,0,0,0,0,0,0,0,0,0,0,30905.77,0,0,0,1499861.06,0,0,0,1499861.06,741579.19,40000,0,40000,58352,0,0,58352,2.49,2339794.74,1826271.55,295988.63,0,0,0,0,0,67642.13,0,0,67642.13,147750,2337652.31,0,"TATTRIE, DARRYL",15-OCT-20,1451955
C00704510,"SETH MOULTON FOR AMERICA, INC.","PO BOX 2013","","SALEM","MA","01970","P00011866","MOULTON, SETH",2020,"M5",,N,19-MAY-20,01-APR-20,30-APR-20,,6214.41,1721.17,7935.58,5061.6,2873.98,0,212928.4,0,1431228.53,1721156.94,0,45.4,0,0,0,45.4,1675.77,0,0,0,0,0,0,0,0,1721.17,5056.6,0,0,0,0,0,0,5,0,0,5,0,5061.6,0,0,0,1498870.66,0,0,0,1498870.66,696538.53,40000,0,40000,58352,0,0,58352,2.49,2293763.68,1779508.94,295988.63,0,0,0,0,0,67642.13,0,0,67642.13,147750,2290889.7,0,"TATTRIE, DARRYL",19-MAY-20,1406814
C00704510,"SETH MOULTON FOR AMERICA, INC.","PO BOX 2013","","SALEM","MA","01970","P00011866","MOULTON, SETH",2020,"M6",,N,19-JUN-20,01-MAY-20,31-MAY-20,,2873.98,1429.97,4303.95,55.4,4248.55,0,215231.19,0,1431278.53,1721212.34,0,50,0,0,0,50,1379.97,0,0,0,0,0,0,0,0,1429.97,55.4,0,0,0,0,0,0,0,0,0,0,0,55.4,0,0,0,1498920.66,0,0,0,1498920.66,697918.5,40000,0,40000,58352,0,0,58352,2.49,2295193.65,1779564.34,295988.63,0,0,0,0,0,67642.13,0,0,67642.13,147750,2290945.1,0,"TATTRIE, DARRYL",19-JUN-20,1413854
C00704510,"SETH MOULTON FOR AMERICA, INC.","PO BOX 2013","","SALEM","MA","01970","P00011866","MOULTON, SETH",2020,"M2",,N,20-FEB-20,01-JAN-20,31-JAN-20,,13257.3,0,13257.3,9120.9,4136.4,0,208415.91,0,1430188.13,1714931.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9120.9,0,0,0,0,0,0,0,0,0,0,0,9120.9,0,0,0,1497825.26,0,0,0,1497825.26,692616.33,40000,0,40000,58270.42,0,0,58270.42,2.49,2288714.5,1773202.34,295988.63,0,0,0,0,0,67637.13,0,0,67637.13,147750,2284578.1,0,"TATTRIE, DARRYL",20-FEB-20,1384189
C00704510,"SETH MOULTON FOR AMERICA, INC.","PO BOX 2013","","SALEM","MA","01970","P00011866","MOULTON, SETH",2020,"M9",,N,20-SEP-20,01-AUG-20,31-AUG-20,,1823.92,4087.74,5911.66,5267.08,644.58,0,204774.15,0,1431568.93,1737013.78,0,0,0,0,0,0,4087.74,0,0,0,0,0,0,0,0,4087.74,5267.08,0,0,0,0,0,0,0,0,0,0,0,5267.08,0,0,0,1499211.06,0,0,0,1499211.06,709825.57,40000,0,40000,58352,0,0,58352,2.49,2307391.12,1795365.78,295988.63,0,0,0,0,0,67642.13,0,0,67642.13,147750,2306746.54,0,"TATTRIE, DARRYL",20-SEP-20,1440166
C00704510,"SETH MOULTON FOR AMERICA, INC.","PO BOX 2013","","SALEM","MA","01970","P00011866","MOULTON, SETH",2019,"YE",,N,31-JAN-20,01-OCT-19,31-DEC-19,,59433.35,41936.95,101370.3,88113,13257.3,0,210300.93,0,1430188.13,1705811.02,0,500,0,0,0,500,404.02,0,0,0,41032.93,0,0,41032.93,0,41936.95,44213,0,0,0,0,0,0,43900,0,0,43900,0,88113,0,0,0,1497825.26,0,0,0,1497825.26,692616.33,40000,0,40000,58270.42,0,0,58270.42,2.49,2288714.5,1764081.44,295988.63,0,0,0,0,0,67637.13,0,0,67637.13,147750,2275457.2,0,"TATTRIE, DARRYL",31-JAN-20,1379577
C00704510,"SETH MOULTON FOR AMERICA, INC.","PO BOX 2013","","SALEM","MA","01970","P00011866","MOULTON, SETH",2020,"Q1",,N,15-APR-20,01-MAR-20,31-MAR-20,,3136.4,3328.01,6464.41,250,6214.41,0,216528.46,0,1431188.13,1716100.34,0,1000,0,0,0,1000,2246.43,0,0,0,81.58,0,0,81.58,0,3328.01,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,1498825.26,0,0,0,1498825.26,694862.76,40000,0,40000,58352,0,0,58352,2.49,2292042.51,1774452.34,295988.63,0,0,0,0,0,67637.13,0,0,67637.13,147750,2285828.1,0,"TATTRIE, DARRYL",15-APR-20,1398801
C00704510,"SETH MOULTON FOR AMERICA, INC.","PO BOX 2013","","SALEM","MA","01970","P00011866","MOULTON, SETH",2020,"Q2",,N,15-JUL-20,01-JUN-20,30-JUN-20,,4248.55,8069.33,12317.88,5296.28,7021.6,0,211553.23,0,1431528.53,1726508.62,0,250,0,0,0,250,7819.33,0,0,0,0,0,0,0,0,8069.33,5296.28,0,0,0,0,0,0,0,0,0,0,0,5296.28,0,0,0,1499170.66,0,0,0,1499170.66,705737.83,40000,0,40000,58352,0,0,58352,2.49,2303262.98,1784860.62,295988.63,0,0,0,0,0,67642.13,0,0,67642.13,147750,2296241.38,0,"TATTRIE, DARRYL",15-JUL-20,1422918
C00704510,"SETH MOULTON FOR AMERICA, INC.","PO BOX 2013","","SALEM","MA","01970","P00011866","MOULTON, SETH",2020,"M3",,N,20-MAR-20,01-FEB-20,29-FEB-20,,4136.4,0,4136.4,1000,3136.4,0,215570.86,0,1430188.13,1715931.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,1497825.26,0,0,0,1497825.26,692616.33,40000,0,40000,58270.42,0,0,58270.42,2.49,2288714.5,1774202.34,295988.63,0,0,0,0,0,67637.13,0,0,67637.13,147750,2285578.1,0,"TATTRIE, DARRYL",20-MAR-20,1391310
C00704510,"SETH MOULTON FOR AMERICA, INC.","PO BOX 2013","","SALEM","MA","01970","P00011866","MOULTON, SETH",2019,"Q2",,N,15-JUL-19,01-APR-19,30-JUN-19,,0,1940003.25,1940003.25,1215625.53,724377.72,0,98018.99,0,1245931.03,1060005.8,0,1248344.31,0,0,0,1248344.31,684750,0,0,0,6906.45,0,0,6906.45,2.49,1940003.25,1066912.25,0,0,0,0,0,0,2413.28,0,0,2413.28,146300,1215625.53,0,0,0,1248344.31,0,0,0,1248344.31,684750,0,0,0,6906.45,0,0,6906.45,2.49,1940003.25,1066912.25,0,0,0,0,0,0,2413.28,0,0,2413.28,146300,1215625.53,0,"TATTRIE, DARRYL",15-JUL-19,1340884
